Cnt,Term Code,Cat Course,Subj Code,Crse Numb,Csta Code,Title,Long Course Title,Crse Eff Term,Credit High Hrs,Credit Low Hrs,Coll Code,Coll Desc,Dept Code,Dept Desc,Cat Preq Term Code Eff,Cat Preq Seqno,Cat Preq Connector,Cat Preq Conn Desc,Cat Preq Lparen,Cat Preq Course,Cat Preq Subj Code,Cat Preq Crse Numb,Cat Preq Levl Code,Cat Preq Min Grde,Preq,Cat Preq Concurrency Ind,Cat Preq Rparen,Cat Preq Tesc Code,Cat Preq Test Score,one,Process Date
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,12,O,Or,,ENGR 231,ENGR,231,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,1,,,(,MATH 201,MATH,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,9,O,Or,,MATH 261,MATH,261,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,12,O,Or,,ENGR 231,ENGR,231,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,14,A,And,,MEM 202,MEM,202,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,1,,,(,MATH 201,MATH,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,14,A,And,,MEM 202,MEM,202,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,9,O,Or,,MATH 261,MATH,261,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,1,,,(,MATH 201,MATH,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,9,O,Or,,MATH 261,MATH,261,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,12,O,Or,,ENGR 231,ENGR,231,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,9,O,Or,,MATH 261,MATH,261,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,14,A,And,,MEM 202,MEM,202,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,12,O,Or,,ENGR 231,ENGR,231,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,14,A,And,,MEM 202,MEM,202,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,12,O,Or,,ENGR 231,ENGR,231,UG,D,,,),,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,1,,,(,MATH 201,MATH,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,9,O,Or,,MATH 261,MATH,261,UG,D,,,,,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,9,O,Or,,MATH 261,MATH,261,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,1,,,(,MATH 201,MATH,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,14,A,And,,MEM 202,MEM,202,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,12,O,Or,,ENGR 231,ENGR,231,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,9,O,Or,,MATH 261,MATH,261,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,12,O,Or,,ENGR 231,ENGR,231,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,12,O,Or,,ENGR 231,ENGR,231,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,9,O,Or,,MATH 261,MATH,261,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,9,O,Or,,MATH 261,MATH,261,UG,D,,,,,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,12,O,Or,,ENGR 231,ENGR,231,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,14,A,And,,MEM 202,MEM,202,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,1,,,(,MATH 201,MATH,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 301,BMES,301,A,Lab I: Exp Biomechanics,Laboratory I: Experimental Biomechanics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,1,,,(,MATH 201,MATH,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 302,BMES,302,A,Lab II: Biomeasurements,Laboratory II: Biomeasurements,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,4,,,,BIO 201,BIO,201,UG,D,,,,,,1,07/19/19 04:33 PM
,201945,BMES 302,BMES,302,A,Lab II: Biomeasurements,Laboratory II: Biomeasurements,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,6,A,And,,ECE 201,ECE,201,UG,D,1,Y,,,,1,07/19/19 04:33 PM
,201945,BMES 302,BMES,302,A,Lab II: Biomeasurements,Laboratory II: Biomeasurements,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,4,,,,BIO 201,BIO,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 302,BMES,302,A,Lab II: Biomeasurements,Laboratory II: Biomeasurements,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,6,A,And,,ECE 201,ECE,201,UG,D,,Y,,,,1,07/19/19 04:33 PM
,201945,BMES 302,BMES,302,A,Lab II: Biomeasurements,Laboratory II: Biomeasurements,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,6,A,And,,ECE 201,ECE,201,UG,D,,Y,,,,1,07/19/19 04:33 PM
,201945,BMES 302,BMES,302,A,Lab II: Biomeasurements,Laboratory II: Biomeasurements,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,4,,,,BIO 201,BIO,201,UG,D,1,,,,,1,07/19/19 04:33 PM
1,201945,BMES 302,BMES,302,A,Lab II: Biomeasurements,Laboratory II: Biomeasurements,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,4,,,,BIO 201,BIO,201,UG,D,,,,,,1,07/19/19 04:33 PM
,201945,BMES 302,BMES,302,A,Lab II: Biomeasurements,Laboratory II: Biomeasurements,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,6,A,And,,ECE 201,ECE,201,UG,D,1,Y,,,,1,07/19/19 04:33 PM
,201945,BMES 302,BMES,302,A,Lab II: Biomeasurements,Laboratory II: Biomeasurements,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,4,,,,BIO 201,BIO,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 302,BMES,302,A,Lab II: Biomeasurements,Laboratory II: Biomeasurements,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,4,,,,BIO 201,BIO,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 302,BMES,302,A,Lab II: Biomeasurements,Laboratory II: Biomeasurements,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,6,A,And,,ECE 201,ECE,201,UG,D,1,Y,,,,1,07/19/19 04:33 PM
,201945,BMES 302,BMES,302,A,Lab II: Biomeasurements,Laboratory II: Biomeasurements,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,4,,,,BIO 201,BIO,201,UG,D,,,,,,1,07/19/19 04:33 PM
,201945,BMES 302,BMES,302,A,Lab II: Biomeasurements,Laboratory II: Biomeasurements,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,4,,,,BIO 201,BIO,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 302,BMES,302,A,Lab II: Biomeasurements,Laboratory II: Biomeasurements,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,6,A,And,,ECE 201,ECE,201,UG,D,,Y,,,,1,07/19/19 04:33 PM
,201945,BMES 302,BMES,302,A,Lab II: Biomeasurements,Laboratory II: Biomeasurements,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,6,A,And,,ECE 201,ECE,201,UG,D,1,Y,,,,1,07/19/19 04:33 PM
,201945,BMES 302,BMES,302,A,Lab II: Biomeasurements,Laboratory II: Biomeasurements,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,4,,,,BIO 201,BIO,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 302,BMES,302,A,Lab II: Biomeasurements,Laboratory II: Biomeasurements,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,6,A,And,,ECE 201,ECE,201,UG,D,1,Y,,,,1,07/19/19 04:33 PM
,201945,BMES 302,BMES,302,A,Lab II: Biomeasurements,Laboratory II: Biomeasurements,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,6,A,And,,ECE 201,ECE,201,UG,D,1,Y,,,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,6,O,Or,,ENGR 232,ENGR,232,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,7,O,Or,,MATH 262,MATH,262,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,2,,,,ECE 201,ECE,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,6,O,Or,,ENGR 232,ENGR,232,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,7,O,Or,,MATH 262,MATH,262,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,3,A,And,(,MATH 210,MATH,210,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,6,O,Or,,ENGR 232,ENGR,232,UG,D,,,,,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,2,,,,ECE 201,ECE,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,7,O,Or,,MATH 262,MATH,262,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,6,O,Or,,ENGR 232,ENGR,232,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,2,,,,ECE 201,ECE,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,6,O,Or,,ENGR 232,ENGR,232,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,3,A,And,(,MATH 210,MATH,210,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,2,,,,ECE 201,ECE,201,UG,D,1,,,,,1,07/19/19 04:33 PM
1,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,3,A,And,(,MATH 210,MATH,210,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,3,A,And,(,MATH 210,MATH,210,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,7,O,Or,,MATH 262,MATH,262,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,2,,,,ECE 201,ECE,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,6,O,Or,,ENGR 232,ENGR,232,UG,D,,,,,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,7,O,Or,,MATH 262,MATH,262,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,7,O,Or,,MATH 262,MATH,262,UG,D,,,),,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,7,O,Or,,MATH 262,MATH,262,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,6,O,Or,,ENGR 232,ENGR,232,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,3,A,And,(,MATH 210,MATH,210,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,7,O,Or,,MATH 262,MATH,262,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,2,,,,ECE 201,ECE,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,7,O,Or,,MATH 262,MATH,262,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,6,O,Or,,ENGR 232,ENGR,232,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,3,A,And,(,MATH 210,MATH,210,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,2,,,,ECE 201,ECE,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,2,,,,ECE 201,ECE,201,UG,D,,,,,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,6,O,Or,,ENGR 232,ENGR,232,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,3,A,And,(,MATH 210,MATH,210,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,3,A,And,(,MATH 210,MATH,210,UG,D,,,,,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,3,A,And,(,MATH 210,MATH,210,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 303,BMES,303,A,Lab III: Biomed Electronics,Laboratory III: Biomedical Electronics,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,2,,,,ECE 201,ECE,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 304,BMES,304,A,Lab IV: Ultrasound Images,Laboratory IV: Ultrasound Images,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,1,,,,BIO 201,BIO,201,UG,D,,,,,,1,07/19/19 04:33 PM
,201945,BMES 304,BMES,304,A,Lab IV: Ultrasound Images,Laboratory IV: Ultrasound Images,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,3,A,And,,ECE 201,ECE,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 304,BMES,304,A,Lab IV: Ultrasound Images,Laboratory IV: Ultrasound Images,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,1,,,,BIO 201,BIO,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 304,BMES,304,A,Lab IV: Ultrasound Images,Laboratory IV: Ultrasound Images,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,1,,,,BIO 201,BIO,201,UG,D,1,,,,,1,07/19/19 04:33 PM
1,201945,BMES 304,BMES,304,A,Lab IV: Ultrasound Images,Laboratory IV: Ultrasound Images,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,1,,,,BIO 201,BIO,201,UG,D,,,,,,1,07/19/19 04:33 PM
,201945,BMES 304,BMES,304,A,Lab IV: Ultrasound Images,Laboratory IV: Ultrasound Images,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,1,,,,BIO 201,BIO,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 304,BMES,304,A,Lab IV: Ultrasound Images,Laboratory IV: Ultrasound Images,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,3,A,And,,ECE 201,ECE,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 304,BMES,304,A,Lab IV: Ultrasound Images,Laboratory IV: Ultrasound Images,200815,2,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,3,A,And,,ECE 201,ECE,201,UG,D,,,,,,1,07/19/19 04:33 PM
